timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,c,logN,N,t,domainSize,m,trial_index,warmup,status,data_source,correctness,pprf_instance_count,consumed_ot_count,base_ot_protocol_invocations,ot_generation_time_ms,ot_communication_bytes,pprf_only_time_ms,key_setup_wall_ms,pprf_setup_bytes,pprf_payload_bytes,total_comm_bytes,p0_peak_rss_bytes,p1_peak_rss_bytes,notes
2026-07-23T08:43:04.124632+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,7,0,OK,measured,PASS,2,2,2,0.0,0,76.52000000000001,76.52000000000001,177920,177920,177920,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:04.204969+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,8,0,OK,measured,PASS,2,2,2,0.0,0,77.166,77.166,177920,177920,177920,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:04.285969+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,9,0,OK,measured,PASS,2,2,2,0.0,0,75.88799999999999,75.88799999999999,177920,177920,177920,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:04.365592+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,-1,1,OK,measured,PASS,64,64,64,0.0,0,2320.9010000000003,2320.9010000000003,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:06.690671+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,0,0,OK,measured,PASS,64,64,64,0.0,0,2280.462,2280.462,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:08.977017+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,1,0,OK,measured,PASS,64,64,64,0.0,0,2294.181,2294.181,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:11.276989+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,2,0,OK,measured,PASS,64,64,64,0.0,0,2278.6780000000003,2278.6780000000003,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:13.561418+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,3,0,OK,measured,PASS,64,64,64,0.0,0,2274.8810000000003,2274.8810000000003,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:15.842173+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,4,0,OK,measured,PASS,64,64,64,0.0,0,2284.411,2284.411,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:18.132436+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,5,0,OK,measured,PASS,64,64,64,0.0,0,2300.09,2300.09,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:20.438396+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,6,0,OK,measured,PASS,64,64,64,0.0,0,2275.436,2275.436,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:22.719801+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,7,0,OK,measured,PASS,64,64,64,0.0,0,2277.804,2277.804,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:25.003568+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,8,0,OK,measured,PASS,64,64,64,0.0,0,2278.333,2278.333,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:43:27.287704+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,32,9,0,OK,measured,PASS,64,64,64,0.0,0,2282.5570000000002,2282.5570000000002,1628720,1628720,1628720,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
